state	city	Alcohol Abuse Total Death of that State	State% of High School Diploma	State% of Bachelor's Degree	State% of Advanced Degree
Kentucky	Marion	2206.0	87.99	26.98	11.11
Kentucky	Marion	2206.0	87.99	26.98	11.11
Kentucky	Martin	2206.0	87.99	26.98	11.11
Kentucky	Martin	2206.0	87.99	26.98	11.11
North Carolina	Whiteville	4452.0	89.7	34.91	13.19
North Carolina	Whiteville	4452.0	89.7	34.91	13.19
North Carolina	Wilkesboro	4452.0	89.7	34.91	13.19
North Carolina	Williamston	4452.0	89.7	34.91	13.19
North Carolina	Wilmington	4452.0	89.7	34.91	13.19
North Carolina	Wilmington	4452.0	89.7	34.91	13.19
North Carolina	Wilmington	4452.0	89.7	34.91	13.19
North Carolina	Wilson	4452.0	89.7	34.91	13.19
North Carolina	Wilson	4452.0	89.7	34.91	13.19
North Carolina	Wingate	4452.0	89.7	34.91	13.19
North Carolina	Winston	4452.0	89.7	34.91	13.19
North Carolina	Winston	4452.0	89.7	34.91	13.19
North Carolina	Winston	4452.0	89.7	34.91	13.19
North Carolina	Winston	4452.0	89.7	34.91	13.19
North Carolina	Winston	4452.0	89.7	34.91	13.19
North Carolina	Winston	4452.0	89.7	34.91	13.19
North Carolina	Winston	4452.0	89.7	34.91	13.19
North Carolina	Winston-Salem	4452.0	89.7	34.91	13.19
Kentucky	Mayfield	2206.0	87.99	26.98	11.11
Kentucky	Maysville	2206.0	87.99	26.98	11.11
Kentucky	Maysville	2206.0	87.99	26.98	11.11
Kentucky	McCracken	2206.0	87.99	26.98	11.11
Kentucky	McCreary County	2206.0	87.99	26.98	11.11
Kentucky	Midland	2206.0	87.99	26.98	11.11
Kentucky	Middlesboro	2206.0	87.99	26.98	11.11
Kentucky	Morehead	2206.0	87.99	26.98	11.11
Kentucky	Morehead	2206.0	87.99	26.98	11.11
Kentucky	Morehead	2206.0	87.99	26.98	11.11
Kentucky	Morehead	2206.0	87.99	26.98	11.11
Kentucky	Morehead	2206.0	87.99	26.98	11.11
Kentucky	Morehead	2206.0	87.99	26.98	11.11
Kentucky	Morehead	2206.0	87.99	26.98	11.11
Kentucky	Morgan county	2206.0	87.99	26.98	11.11
Kentucky	Morganfield	2206.0	87.99	26.98	11.11
Kentucky	Morgantown	2206.0	87.99	26.98	11.11
Kentucky	Mt. Sterling	2206.0	87.99	26.98	11.11
Kentucky	Mt. Sterling	2206.0	87.99	26.98	11.11
Kentucky	Mt. Sterling	2206.0	87.99	26.98	11.11
Kentucky	Muhlenburg	2206.0	87.99	26.98	11.11
Kentucky	Munfordville	2206.0	87.99	26.98	11.11
Kentucky	Munfordville	2206.0	87.99	26.98	11.11
Kentucky	Murray	2206.0	87.99	26.98	11.11
Kentucky	Murray	2206.0	87.99	26.98	11.11
Kentucky	Murray	2206.0	87.99	26.98	11.11
Kentucky	Murray	2206.0	87.99	26.98	11.11
Kentucky	Murray	2206.0	87.99	26.98	11.11
Kentucky	Murray	2206.0	87.99	26.98	11.11
Kentucky	Nebo	2206.0	87.99	26.98	11.11
Kentucky	Nicholas Co. -Robertson	2206.0	87.99	26.98	11.11
Kentucky	Nicholasville	2206.0	87.99	26.98	11.11
Kentucky	Oak Grove	2206.0	87.99	26.98	11.11
Kentucky	Olive Hill	2206.0	87.99	26.98	11.11
Kentucky	Olive Hill	2206.0	87.99	26.98	11.11
Kentucky	Olive Hill	2206.0	87.99	26.98	11.11
Kentucky	Owensboro	2206.0	87.99	26.98	11.11
Kentucky	Owensboro	2206.0	87.99	26.98	11.11
Kentucky	Owensboro	2206.0	87.99	26.98	11.11
Kentucky	Owensboro	2206.0	87.99	26.98	11.11
Kentucky	Owensboro	2206.0	87.99	26.98	11.11
Kentucky	Owesnsboro	2206.0	87.99	26.98	11.11
Kentucky	Owensboro	2206.0	87.99	26.98	11.11
Kentucky	Owensboro	2206.0	87.99	26.98	11.11
Kentucky	Owensboro	2206.0	87.99	26.98	11.11
Kentucky	Owensboro	2206.0	87.99	26.98	11.11
Kentucky	Owensboro	2206.0	87.99	26.98	11.11
Kentucky	Owensboro	2206.0	87.99	26.98	11.11
Kentucky	Owensboro	2206.0	87.99	26.98	11.11
Kentucky	Owenton	2206.0	87.99	26.98	11.11
Kentucky	Owsley County	2206.0	87.99	26.98	11.11
Kentucky	Paducah	2206.0	87.99	26.98	11.11
Kentucky	Paducah	2206.0	87.99	26.98	11.11
Kentucky	Paducah	2206.0	87.99	26.98	11.11
Kentucky	Paducah	2206.0	87.99	26.98	11.11
Kentucky	Paducah	2206.0	87.99	26.98	11.11
Kentucky	Paducah	2206.0	87.99	26.98	11.11
Kentucky	Paintsville	2206.0	87.99	26.98	11.11
Kentucky	Paintsville	2206.0	87.99	26.98	11.11
Kentucky	Paintsville	2206.0	87.99	26.98	11.11
Kentucky	Paintsville	2206.0	87.99	26.98	11.11
Kentucky	Paintsville	2206.0	87.99	26.98	11.11
Kentucky	Paintsville	2206.0	87.99	26.98	11.11
Kentucky	Paintsville	2206.0	87.99	26.98	11.11
Kentucky	Paris	2206.0	87.99	26.98	11.11
Kentucky	Paris	2206.0	87.99	26.98	11.11
Kentucky	Park City	2206.0	87.99	26.98	11.11
Kentucky	Park City	2206.0	87.99	26.98	11.11
Kentucky	Park City	2206.0	87.99	26.98	11.11
Kentucky	Partridge	2206.0	87.99	26.98	11.11
Kentucky	Pembroke	2206.0	87.99	26.98	11.11
Kentucky	Perry County	2206.0	87.99	26.98	11.11
Kentucky	Perry County	2206.0	87.99	26.98	11.11
Kentucky	Perry County	2206.0	87.99	26.98	11.11
Kentucky	Perry County	2206.0	87.99	26.98	11.11
Kentucky	Perry County	2206.0	87.99	26.98	11.11
Kentucky	Perry County	2206.0	87.99	26.98	11.11
Kentucky	Perry County	2206.0	87.99	26.98	11.11
Kentucky	Perry County	2206.0	87.99	26.98	11.11
Kentucky	Perry County	2206.0	87.99	26.98	11.11
Kentucky	Perry County	2206.0	87.99	26.98	11.11
Kentucky	Perry County	2206.0	87.99	26.98	11.11
Kentucky	Perry County	2206.0	87.99	26.98	11.11
Kentucky	Perry County	2206.0	87.99	26.98	11.11
Kentucky	Perryville	2206.0	87.99	26.98	11.11
Kentucky	Perryville	2206.0	87.99	26.98	11.11
Kentucky	Pike County	2206.0	87.99	26.98	11.11
Kentucky	Pikeville	2206.0	87.99	26.98	11.11
Kentucky	Pikeville	2206.0	87.99	26.98	11.11
Kentucky	Pine Knot	2206.0	87.99	26.98	11.11
Kentucky	Pineville	2206.0	87.99	26.98	11.11
Kentucky	Pippa Passes	2206.0	87.99	26.98	11.11
Kentucky	Pippa Passes	2206.0	87.99	26.98	11.11
Kentucky	Pippa Passes	2206.0	87.99	26.98	11.11
Kentucky	Pleasant Ridge	2206.0	87.99	26.98	11.11
Kentucky	Prestonsburg	2206.0	87.99	26.98	11.11
Kentucky	Prestonsburg	2206.0	87.99	26.98	11.11
Kentucky	Prestonsburg	2206.0	87.99	26.98	11.11
Kentucky	Prestonsburg	2206.0	87.99	26.98	11.11
Kentucky	Prestonsburg	2206.0	87.99	26.98	11.11
Kentucky	Prestonsburg	2206.0	87.99	26.98	11.11
Kentucky	Prestonsburg	2206.0	87.99	26.98	11.11
Kentucky	Princeton	2206.0	87.99	26.98	11.11
Kentucky	Providence	2206.0	87.99	26.98	11.11
Kentucky	Raceland	2206.0	87.99	26.98	11.11
Kentucky	Radcliff	2206.0	87.99	26.98	11.11
Kentucky	Richland	2206.0	87.99	26.98	11.11
Kentucky	Richmond	2206.0	87.99	26.98	11.11
Kentucky	Richmond	2206.0	87.99	26.98	11.11
Kentucky	Richmond	2206.0	87.99	26.98	11.11
Kentucky	Richmond	2206.0	87.99	26.98	11.11
Kentucky	Richmond	2206.0	87.99	26.98	11.11
Kentucky	Richmond	2206.0	87.99	26.98	11.11
Kentucky	Richmond	2206.0	87.99	26.98	11.11
Kentucky	Rineyville	2206.0	87.99	26.98	11.11
Kentucky	Rowletts	2206.0	87.99	26.98	11.11
Kentucky	Rowletts	2206.0	87.99	26.98	11.11
Kentucky	Russellville	2206.0	87.99	26.98	11.11
Kentucky	Salt Lick	2206.0	87.99	26.98	11.11
Kentucky	Salyersville	2206.0	87.99	26.98	11.11
Kentucky	Scottsville	2206.0	87.99	26.98	11.11
Kentucky	Shelbyville	2206.0	87.99	26.98	11.11
Kentucky	Shepherdsville	2206.0	87.99	26.98	11.11
Kentucky	Shepherdsville	2206.0	87.99	26.98	11.11
Kentucky	Shepherdsville	2206.0	87.99	26.98	11.11
Kentucky	Shepherdsville	2206.0	87.99	26.98	11.11
Kentucky	Simpsonville	2206.0	87.99	26.98	11.11
Kentucky	Slade	2206.0	87.99	26.98	11.11
Kentucky	Spotsville	2206.0	87.99	26.98	11.11
Kentucky	Springfield	2206.0	87.99	26.98	11.11
Kentucky	Soldier	2206.0	87.99	26.98	11.11
Kentucky	Somerset	2206.0	87.99	26.98	11.11
Kentucky	Somerset	2206.0	87.99	26.98	11.11
Kentucky	Southgate	2206.0	87.99	26.98	11.11
Kentucky	St. Mary’s	2206.0	87.99	26.98	11.11
Kentucky	Stanton	2206.0	87.99	26.98	11.11
Kentucky	Stanton	2206.0	87.99	26.98	11.11
Kentucky	Stanton	2206.0	87.99	26.98	11.11
Kentucky	Tollesboro	2206.0	87.99	26.98	11.11
Kentucky	Union	2206.0	87.99	26.98	11.11
Kentucky	University of Kent	2206.0	87.99	26.98	11.11
Kentucky	Van Meter	2206.0	87.99	26.98	11.11
Kentucky	Vanceburg	2206.0	87.99	26.98	11.11
Kentucky	Vine Grove	2206.0	87.99	26.98	11.11
Kentucky	Walton	2206.0	87.99	26.98	11.11
Kentucky	Warren	2206.0	87.99	26.98	11.11
Kentucky	Warsaw	2206.0	87.99	26.98	11.11
Kentucky	Weeksbury	2206.0	87.99	26.98	11.11
Kentucky	West Point	2206.0	87.99	26.98	11.11
Kentucky	West Point	2206.0	87.99	26.98	11.11
Kentucky	Wheelwright	2206.0	87.99	26.98	11.11
Kentucky	Whitesburg	2206.0	87.99	26.98	11.11
Kentucky	Whitley City	2206.0	87.99	26.98	11.11
Kentucky	Whitley City	2206.0	87.99	26.98	11.11
Kentucky	Wilder	2206.0	87.99	26.98	11.11
Kentucky	Williamsburg	2206.0	87.99	26.98	11.11
Kentucky	Williamsburg	2206.0	87.99	26.98	11.11
Kentucky	Williamsburg	2206.0	87.99	26.98	11.11
Kentucky	Williamsburg	2206.0	87.99	26.98	11.11
Kentucky	Williamsburg	2206.0	87.99	26.98	11.11
Kentucky	Williamsburg	2206.0	87.99	26.98	11.11
Kentucky	Willisburg	2206.0	87.99	26.98	11.11
Kentucky	Winchester	2206.0	87.99	26.98	11.11
Kentucky	Winchester	2206.0	87.99	26.98	11.11
Kentucky	Winchester	2206.0	87.99	26.98	11.11
Kentucky	Winchester	2206.0	87.99	26.98	11.11
Kentucky	Winchester	2206.0	87.99	26.98	11.11
Kentucky	Winchester	2206.0	87.99	26.98	11.11
Kansas	Alma	1146.0	91.89	35.4	13.39
Kansas	Alma	1146.0	91.89	35.4	13.39
Kansas	Arcadia	1146.0	91.89	35.4	13.39
Kansas	Atchison	1146.0	91.89	35.4	13.39
Kansas	Atchison	1146.0	91.89	35.4	13.39
Kansas	Barnes	1146.0	91.89	35.4	13.39
Kansas	Blue Rapids	1146.0	91.89	35.4	13.39
Kansas	Burlingame	1146.0	91.89	35.4	13.39
Kansas	Burlington	1146.0	91.89	35.4	13.39
Kansas	Canton	1146.0	91.89	35.4	13.39
Kansas	Chanute	1146.0	91.89	35.4	13.39
Kansas	Chanute	1146.0	91.89	35.4	13.39
Kansas	Clay Center	1146.0	91.89	35.4	13.39
Kansas	Coffeyville	1146.0	91.89	35.4	13.39
Kansas	Coffeyville	1146.0	91.89	35.4	13.39
Kansas	Cummings	1146.0	91.89	35.4	13.39
Kansas	Derby	1146.0	91.89	35.4	13.39
Kansas	Diphtheria Hill	1146.0	91.89	35.4	13.39
Kansas	Dodge City	1146.0	91.89	35.4	13.39
Kansas	Dodge City	1146.0	91.89	35.4	13.39
Kansas	Dodge City	1146.0	91.89	35.4	13.39
Kansas	Dodge City	1146.0	91.89	35.4	13.39
Kansas	Ellis	1146.0	91.89	35.4	13.39
Kansas	Ellis	1146.0	91.89	35.4	13.39
Kansas	Emporia	1146.0	91.89	35.4	13.39
Kansas	Fort Irwin	1146.0	91.89	35.4	13.39
Kansas	Fort Riley	1146.0	91.89	35.4	13.39
Kansas	Fort Riley	1146.0	91.89	35.4	13.39
Kansas	Fort Riley	1146.0	91.89	35.4	13.39
Kansas	Fort Riley	1146.0	91.89	35.4	13.39
Kansas	Fort Scott	1146.0	91.89	35.4	13.39
Kansas	Galena	1146.0	91.89	35.4	13.39
Kansas	Garden City	1146.0	91.89	35.4	13.39
Kansas	Gordon	1146.0	91.89	35.4	13.39
Kansas	Greatbend	1146.0	91.89	35.4	13.39
Kansas	Greatbend	1146.0	91.89	35.4	13.39
Kansas	Gypsum	1146.0	91.89	35.4	13.39
Kansas	Hartner	1146.0	91.89	35.4	13.39
Kansas	Hays	1146.0	91.89	35.4	13.39
Kansas	Hays	1146.0	91.89	35.4	13.39
Kansas	Hiawatha	1146.0	91.89	35.4	13.39
Kansas	Holcomb	1146.0	91.89	35.4	13.39
Kansas	Hutchinson	1146.0	91.89	35.4	13.39
Kansas	Hutchinson	1146.0	91.89	35.4	13.39
Kansas	Hutchinson	1146.0	91.89	35.4	13.39
Kansas	Hutchinson	1146.0	91.89	35.4	13.39
Kansas	Hutchinson	1146.0	91.89	35.4	13.39
Kansas	Independence	1146.0	91.89	35.4	13.39
Kansas	Kansas city	1146.0	91.89	35.4	13.39
Kansas	Larned	1146.0	91.89	35.4	13.39
Kansas	Lawrence	1146.0	91.89	35.4	13.39
Kansas	Lawrence	1146.0	91.89	35.4	13.39
Kansas	Lawrence	1146.0	91.89	35.4	13.39
Kansas	Lawrence	1146.0	91.89	35.4	13.39
Kansas	Lawrence	1146.0	91.89	35.4	13.39
Kansas	Lawrence	1146.0	91.89	35.4	13.39
Kansas	Lawrence	1146.0	91.89	35.4	13.39
Kansas	Lawrence	1146.0	91.89	35.4	13.39
Kansas	Lawrence	1146.0	91.89	35.4	13.39
Kansas	Lawrence	1146.0	91.89	35.4	13.39
Kansas	Lawrence	1146.0	91.89	35.4	13.39
Kansas	Lawrence	1146.0	91.89	35.4	13.39
Kansas	Lindsborg	1146.0	91.89	35.4	13.39
Kansas	Louisburg	1146.0	91.89	35.4	13.39
Kansas	Lyons	1146.0	91.89	35.4	13.39
Kansas	Manhattan	1146.0	91.89	35.4	13.39
Kansas	Manhattan	1146.0	91.89	35.4	13.39
Kansas	Manhattan	1146.0	91.89	35.4	13.39
Kansas	Manhattan	1146.0	91.89	35.4	13.39
Kansas	McPherson	1146.0	91.89	35.4	13.39
Kansas	Medicine Lodge	1146.0	91.89	35.4	13.39
Kansas	Mission	1146.0	91.89	35.4	13.39
Kansas	Montgomery	1146.0	91.89	35.4	13.39
Kansas	Mulvane	1146.0	91.89	35.4	13.39
Kansas	Ness City	1146.0	91.89	35.4	13.39
Kansas	Newton	1146.0	91.89	35.4	13.39
Kansas	Nickerson	1146.0	91.89	35.4	13.39
Kansas	Olathe	1146.0	91.89	35.4	13.39
Kansas	Olathe	1146.0	91.89	35.4	13.39
Kansas	Ottawa	1146.0	91.89	35.4	13.39
Kansas	Overland Park	1146.0	91.89	35.4	13.39
Kansas	Overland Park	1146.0	91.89	35.4	13.39
Kansas	Paola	1146.0	91.89	35.4	13.39
Kansas	Park City	1146.0	91.89	35.4	13.39
Kansas	Parsons	1146.0	91.89	35.4	13.39
Kansas	Pittsburg	1146.0	91.89	35.4	13.39
Kansas	Pittsburg	1146.0	91.89	35.4	13.39
Kansas	Pittsburg	1146.0	91.89	35.4	13.39
Kansas	Powhattan	1146.0	91.89	35.4	13.39
Kansas	Pratt	1146.0	91.89	35.4	13.39
Kansas	Prairie Village	1146.0	91.89	35.4	13.39
Kansas	Rural Niotaze	1146.0	91.89	35.4	13.39
Kansas	Salina	1146.0	91.89	35.4	13.39
Kansas	Silver Lake	1146.0	91.89	35.4	13.39
Kansas	Stull	1146.0	91.89	35.4	13.39
Kansas	Stull	1146.0	91.89	35.4	13.39
Kansas	Tescott	1146.0	91.89	35.4	13.39
Kansas	Topeka	1146.0	91.89	35.4	13.39
Kansas	Topeka	1146.0	91.89	35.4	13.39
Kansas	Topeka	1146.0	91.89	35.4	13.39
Kansas	Topeka	1146.0	91.89	35.4	13.39
Kansas	Topeka	1146.0	91.89	35.4	13.39
Kansas	Topeka	1146.0	91.89	35.4	13.39
Kansas	Topeka	1146.0	91.89	35.4	13.39
Kansas	Topeka	1146.0	91.89	35.4	13.39
Kansas	Topeka	1146.0	91.89	35.4	13.39
Kansas	Topeka	1146.0	91.89	35.4	13.39
Kansas	Topeka	1146.0	91.89	35.4	13.39
Kansas	Towanda	1146.0	91.89	35.4	13.39
Kansas	Ulysses	1146.0	91.89	35.4	13.39
Kansas	Valley Center	1146.0	91.89	35.4	13.39
Kansas	Wamego	1146.0	91.89	35.4	13.39
Kansas	Wamego	1146.0	91.89	35.4	13.39
Kansas	Wichita	1146.0	91.89	35.4	13.39
Kansas	Wichita	1146.0	91.89	35.4	13.39
Kansas	Wichita	1146.0	91.89	35.4	13.39
Kansas	Wichita	1146.0	91.89	35.4	13.39
Kansas	Wichita	1146.0	91.89	35.4	13.39
Kansas	Wichita	1146.0	91.89	35.4	13.39
Kansas	Wichita	1146.0	91.89	35.4	13.39
Kansas	Wichita	1146.0	91.89	35.4	13.39
Kansas	Wichita	1146.0	91.89	35.4	13.39
Kansas	Wichita	1146.0	91.89	35.4	13.39
New York	Adirondack Mountains	6701.0	88.03	40.9	17.72
New York	Albany	6701.0	88.03	40.9	17.72
New York	Albany	6701.0	88.03	40.9	17.72
New York	Albany	6701.0	88.03	40.9	17.72
New York	Albany	6701.0	88.03	40.9	17.72
New York	Albany	6701.0	88.03	40.9	17.72
New York	Albany	6701.0	88.03	40.9	17.72
New York	Albany	6701.0	88.03	40.9	17.72
New York	Albany	6701.0	88.03	40.9	17.72
New York	Albany County	6701.0	88.03	40.9	17.72
New York	Alden	6701.0	88.03	40.9	17.72
New York	Alexandria Bay	6701.0	88.03	40.9	17.72
New York	Alfred	6701.0	88.03	40.9	17.72
New York	Allegany	6701.0	88.03	40.9	17.72
New York	Allegany	6701.0	88.03	40.9	17.72
New York	Allegany	6701.0	88.03	40.9	17.72
New York	Amherst	6701.0	88.03	40.9	17.72
New York	Amsterdam	6701.0	88.03	40.9	17.72
New York	Amsterdam	6701.0	88.03	40.9	17.72
New York	Angola	6701.0	88.03	40.9	17.72
New York	Annandale-on-Hudson	6701.0	88.03	40.9	17.72
New York	Astoria	6701.0	88.03	40.9	17.72
New York	Aurora	6701.0	88.03	40.9	17.72
New York	Aurora	6701.0	88.03	40.9	17.72
New York	Averill Park	6701.0	88.03	40.9	17.72
New York	Baldwinsville	6701.0	88.03	40.9	17.72
New York	Baldwinsville	6701.0	88.03	40.9	17.72
New York	Ballston Lake	6701.0	88.03	40.9	17.72
New York	Bannerman Island	6701.0	88.03	40.9	17.72
New York	Barnes Corners	6701.0	88.03	40.9	17.72
New York	Barkersville	6701.0	88.03	40.9	17.72
New York	Basom	6701.0	88.03	40.9	17.72
New York	Batavia	6701.0	88.03	40.9	17.72
New York	Bellport	6701.0	88.03	40.9	17.72
New York	Bemus Point	6701.0	88.03	40.9	17.72
New York	Bethany	6701.0	88.03	40.9	17.72
New York	Binghamton	6701.0	88.03	40.9	17.72
New York	Bluffs Point	6701.0	88.03	40.9	17.72
New York	Boonville	6701.0	88.03	40.9	17.72
New York	Broadalbin	6701.0	88.03	40.9	17.72
New York	Brewster	6701.0	88.03	40.9	17.72
New York	Brewster	6701.0	88.03	40.9	17.72
New York	Bridgewater	6701.0	88.03	40.9	17.72
New York	Brockport	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronx	6701.0	88.03	40.9	17.72
New York	Bronxville	6701.0	88.03	40.9	17.72
New York	Bronxville	6701.0	88.03	40.9	17.72
New York	Bronxville	6701.0	88.03	40.9	17.72
New York	Bronxville	6701.0	88.03	40.9	17.72
New York	Brooklyn	6701.0	88.03	40.9	17.72
New York	Brooklyn	6701.0	88.03	40.9	17.72
New York	Brooklyn	6701.0	88.03	40.9	17.72
New York	Brooklyn	6701.0	88.03	40.9	17.72
New York	Brooklyn	6701.0	88.03	40.9	17.72
New York	Brooklyn	6701.0	88.03	40.9	17.72
New York	Brooklyn	6701.0	88.03	40.9	17.72
New York	Buffalo	6701.0	88.03	40.9	17.72
New York	Buffalo	6701.0	88.03	40.9	17.72
New York	Buffalo	6701.0	88.03	40.9	17.72
New York	Buffalo	6701.0	88.03	40.9	17.72
New York	Buffalo	6701.0	88.03	40.9	17.72
New York	Buffalo	6701.0	88.03	40.9	17.72
New York	Buffalo	6701.0	88.03	40.9	17.72
New York	Buffalo	6701.0	88.03	40.9	17.72
New York	Buffalo	6701.0	88.03	40.9	17.72
New York	Buffalo	6701.0	88.03	40.9	17.72
New York	Buffalo	6701.0	88.03	40.9	17.72
New York	Buffalo	6701.0	88.03	40.9	17.72
New York	Buffalo	6701.0	88.03	40.9	17.72
New York	Buffalo	6701.0	88.03	40.9	17.72
New York	Buffalo	6701.0	88.03	40.9	17.72
New York	Camden	6701.0	88.03	40.9	17.72
New York	Camden	6701.0	88.03	40.9	17.72
New York	Camden	6701.0	88.03	40.9	17.72
New York	Camillus	6701.0	88.03	40.9	17.72
New York	Camillus	6701.0	88.03	40.9	17.72
New York	Camillus	6701.0	88.03	40.9	17.72
New York	Canton	6701.0	88.03	40.9	17.72
New York	Carthage	6701.0	88.03	40.9	17.72
New York	Catskills	6701.0	88.03	40.9	17.72
New York	Cayuga	6701.0	88.03	40.9	17.72
New York	Cazenovia	6701.0	88.03	40.9	17.72
New York	Cazenovia	6701.0	88.03	40.9	17.72
New York	Chemung States	6701.0	88.03	40.9	17.72
New York	Chester	6701.0	88.03	40.9	17.72
New York	Chittenango	6701.0	88.03	40.9	17.72
New York	Chittenango	6701.0	88.03	40.9	17.72
New York	Clarence	6701.0	88.03	40.9	17.72
New York	Clinton	6701.0	88.03	40.9	17.72
New York	Clinton	6701.0	88.03	40.9	17.72
New York	Clinton	6701.0	88.03	40.9	17.72
New York	Clinton Corners	6701.0	88.03	40.9	17.72
New York	Clymer	6701.0	88.03	40.9	17.72
New York	Cobleskill	6701.0	88.03	40.9	17.72
New York	Cohoes	6701.0	88.03	40.9	17.72
New York	Cohoes	6701.0	88.03	40.9	17.72
New York	Cohoes	6701.0	88.03	40.9	17.72
New York	Colonie	6701.0	88.03	40.9	17.72
New York	Commack	6701.0	88.03	40.9	17.72
New York	Cooperstown	6701.0	88.03	40.9	17.72
New York	Cortland	6701.0	88.03	40.9	17.72
New York	Cortland	6701.0	88.03	40.9	17.72
New York	Cortland	6701.0	88.03	40.9	17.72
New York	Cortland	6701.0	88.03	40.9	17.72
New York	Dannemora	6701.0	88.03	40.9	17.72
New York	Delhi	6701.0	88.03	40.9	17.72
New York	Deposit	6701.0	88.03	40.9	17.72
New York	Dewittville	6701.0	88.03	40.9	17.72
New York	Duanesburg	6701.0	88.03	40.9	17.72
New York	Dunkirk	6701.0	88.03	40.9	17.72
New York	Dutchess County	6701.0	88.03	40.9	17.72
New York	East Aurora	6701.0	88.03	40.9	17.72
New York	East Aurora	6701.0	88.03	40.9	17.72
New York	East Bethany	6701.0	88.03	40.9	17.72
New York	East Greenbush	6701.0	88.03	40.9	17.72
New York	East Otto	6701.0	88.03	40.9	17.72
New York	Erie Canal	6701.0	88.03	40.9	17.72
New York	Elbridge	6701.0	88.03	40.9	17.72
New York	Elbridge	6701.0	88.03	40.9	17.72
New York	Elenville	6701.0	88.03	40.9	17.72
New York	Ellenburgh	6701.0	88.03	40.9	17.72
New York	Ellenburgh	6701.0	88.03	40.9	17.72
New York	Ellenburgh	6701.0	88.03	40.9	17.72
New York	Ellicottville	6701.0	88.03	40.9	17.72
New York	Elmira	6701.0	88.03	40.9	17.72
New York	Elmira	6701.0	88.03	40.9	17.72
New York	Evans Mills	6701.0	88.03	40.9	17.72
New York	Fairport	6701.0	88.03	40.9	17.72
New York	Fayetteville	6701.0	88.03	40.9	17.72
New York	Fire Island	6701.0	88.03	40.9	17.72
New York	Fort Covington	6701.0	88.03	40.9	17.72
New York	Fort Covington	6701.0	88.03	40.9	17.72
New York	Fort Edward	6701.0	88.03	40.9	17.72
New York	Fort Edward	6701.0	88.03	40.9	17.72
New York	Fort Edward	6701.0	88.03	40.9	17.72
New York	Fredonia	6701.0	88.03	40.9	17.72
New York	Frewsburg	6701.0	88.03	40.9	17.72
New York	Fulton	6701.0	88.03	40.9	17.72
New York	Fulton	6701.0	88.03	40.9	17.72
New York	Fulton	6701.0	88.03	40.9	17.72
New York	Fultonville	6701.0	88.03	40.9	17.72
New York	Gainesville	6701.0	88.03	40.9	17.72
New York	Garrison	6701.0	88.03	40.9	17.72
New York	Geneseo	6701.0	88.03	40.9	17.72
New York	Geneva	6701.0	88.03	40.9	17.72
New York	Geneva	6701.0	88.03	40.9	17.72
New York	Geneva	6701.0	88.03	40.9	17.72
New York	Geneva	6701.0	88.03	40.9	17.72
New York	Geneva	6701.0	88.03	40.9	17.72
New York	Gilbertsville/Mt Upton	6701.0	88.03	40.9	17.72
New York	Glen Haven	6701.0	88.03	40.9	17.72
New York	Glens Falls	6701.0	88.03	40.9	17.72
New York	Glenmont	6701.0	88.03	40.9	17.72
New York	Goshen	6701.0	88.03	40.9	17.72
New York	Gloversville	6701.0	88.03	40.9	17.72
New York	Grand Island	6701.0	88.03	40.9	17.72
New York	Grand Island	6701.0	88.03	40.9	17.72
New York	Granville	6701.0	88.03	40.9	17.72
New York	Greene	6701.0	88.03	40.9	17.72
New York	Greenport	6701.0	88.03	40.9	17.72
New York	Geneseo	6701.0	88.03	40.9	17.72
New York	Half Hollow	6701.0	88.03	40.9	17.72
New York	Hannibal	6701.0	88.03	40.9	17.72
New York	Hauppauge	6701.0	88.03	40.9	17.72
New York	Hauppauge	6701.0	88.03	40.9	17.72
New York	Hauppauge	6701.0	88.03	40.9	17.72
New York	Havestraw	6701.0	88.03	40.9	17.72
New York	Herkimer	6701.0	88.03	40.9	17.72
New York	Highland	6701.0	88.03	40.9	17.72
New York	Highland falls	6701.0	88.03	40.9	17.72
New York	Himrod	6701.0	88.03	40.9	17.72
New York	Hudson	6701.0	88.03	40.9	17.72
New York	Huntington	6701.0	88.03	40.9	17.72
New York	Huntington	6701.0	88.03	40.9	17.72
New York	Huntington	6701.0	88.03	40.9	17.72
New York	Hyde Park	6701.0	88.03	40.9	17.72
New York	Hyde Park	6701.0	88.03	40.9	17.72
New York	Ilion	6701.0	88.03	40.9	17.72
New York	Jackson	6701.0	88.03	40.9	17.72
New York	Jamestown	6701.0	88.03	40.9	17.72
